sector;Institución;Código Institución;RUT Unidad de Compra;Código Unidad de Compra;Unidad de Compra;Región Unidad de Compra
Salud;HOSPITAL SANTA ELISA;1546095;61.980.670-0;1071324;FARMACOS;Los Ríos
Salud;HOSPITAL SANTA ELISA;1546095;61.980.670-0;1071325;ACTIVO FIJO;Los Ríos
Salud;HOSPITAL SANTA ELISA;1546095;61.980.670-0;953261;UNIDAD DE ABASTECIMIENTO;Los Ríos
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;5524;DIRECCION OBRAS;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;5525;FINANZAS;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;5526;SECPLAC;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;5682;MUNICIPALIDAD-EDUCACION;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;613037;DESARROLLO COMUNITARIO;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6198;OFICINA PROTECCIÓN DE DERECHOS;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6199;LICEO - MUNICIPALIDAD;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6200;ESCUELA CHILE CHICO - MUNICIPALIDAD;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6201;ESCUELA GUADAL - MUNICIPALIDAD;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6332;DEPARTAMENTO SOCIAL;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6440;RELACIONES PÚBLICAS;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;6443;DIRECCIÓN DE TRÁNSITO;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;652126;ADMINISTRACION MUNICIPAL;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;657477;FOMENTOS PRODUCTIVO;Aysén
Municipalidades;I MUNICIPALIDAD DE CHILE CHICO;154782;69.240.400-9;671251;DEPARTAMENTO DE EDUCACION;Aysén
Salud;CENTRO METROPOLITANO DE ATENCIÓN PREHOSPITALARIA;1549752;61.999.030-7;1057473;BIENES Y SERVICIOS;Metropolitana
Salud;CENTRO METROPOLITANO DE ATENCIÓN PREHOSPITALARIA;1549752;61.999.030-7;1058542;COMPRA CONJUNTA SNSS;Metropolitana
Salud;CENTRO METROPOLITANO DE ATENCIÓN PREHOSPITALARIA;1549752;61.999.030-7;957008;SAMU METROPOLITANO;Metropolitana
Gob. Central, Universidades;SUBSECRETARIA DE DERECHOS HUMANOS;1550588;61.980.820-7;957865;SUBSECRETARÍA DE DERECHOS HUMANOS;Metropolitana
Legislativo y judicial;CÁMARA DE DIPUTADOS DE CHILE;156657;60.202.000-2;5601;DEPARTAMENTO DE ADQUISICIONES;Valparaíso
Otros;CUERPO DE BOMBEROS METROPOLITANO SUR;1571884;65.600.110-0;979901;ADMINISTRACIÓN GENERAL;Metropolitana
Otros;CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE;1577422;61.999.250-4;985737;CENTRO DE FORMACION TECNICA DE LA REGION DEL MAULE;Maule
Otros;CENTRO DE FORMACION TECNICA DE LA REGION DE LA ARAUCANIA;1577943;65.148.017-5;986278;UNIDAD DE COMPRAS Y CONTRATACIONES PÚBLICAS;Araucanía
Legislativo y judicial;PRIMER TRIBUNAL AMBIENTAL CON ASIENTO EN ANTOFAGASTA;1592385;61.999.230-k;1001546;PRIMER TRIBUNAL AMBIENTAL;Antofagasta
Gob. Central, Universidades;DIRECCION DE EDUCACION PUBLICA;1593363;65.154.016-k;1002584;DIRECCIÓN DE EDUCACIÓN PÚBLICA;Metropolitana
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA;1593366;61.999.320-9;1002588;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA PUERTO CORDILL;Coquimbo
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION DE PUERTO CORDILLERA;1593366;61.999.320-9;1088308;ADMINISTRACIÓN DE FONDOS;Coquimbo
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION LAS BARRANCAS;1593370;65.154.021-6;1002592;SLEPB PROGRAMA 1;Metropolitana
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION LAS BARRANCAS;1593370;65.154.021-6;1013353;SERVICIO EDUCATIVO PROGRAMA 2;Metropolitana
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION LAS BARRANCAS;1593370;65.154.021-6;1081971;ADMINISTRACIÓN DE FONDOS EXTRAPRESUPUESTARIOS;Metropolitana
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION LAS BARRANCAS;1593370;65.154.021-6;1182157;PROGRAMA 50;Metropolitana
Otros;CENTRO DE FORMACION TECNICA DE LA REGION DE COQUIMBO;1595472;61.999.280-6;1004823;CENTRO DE FORMACIÓN TÉCNICA REGIÓN DE COQUIMBO;Coquimbo
Otros;CENTRO DE FORMACION TECNICA ESTATAL DE LA REGION DE LOS LAGOS;1598310;61.999.290-3;1007793;RECTORÍA;Los Lagos
Gob. Central, Universidades;CONSEJO NACIONAL DE TELEVISIÓN;1606467;60.909.000-6;1016414;CNTV;Metropolitana
Gob. Central, Universidades;CONSEJO NACIONAL DE TELEVISIÓN;1606467;65.081.366-9;1114502;SERVICIO DE BIENESTAR;Metropolitana
Salud;CENTRO DE ESPECIALIDAD  DE ATENCION PREHOSPITALARIA SAMU BIO BIO;1616398;61.999.260-1;1065267;ACTIVOS FIJOS;Bío-Bío
Salud;CENTRO DE ESPECIALIDAD  DE ATENCION PREHOSPITALARIA SAMU BIO BIO;1616398;61.999.260-1;1065268;CENTRO DE ESPECIALIDAD DE ATENCIÓN PREHOSPITALARIA;Bío-Bío
Salud;CENTRO DE ESPECIALIDAD  DE ATENCION PREHOSPITALARIA SAMU BIO BIO;1616398;61.999.260-1;1065269;COMPRA CONJUNTA SNSS;Bío-Bío
Salud;CENTRO DE ESPECIALIDAD  DE ATENCION PREHOSPITALARIA SAMU BIO BIO;1616398;61.999.260-1;1121690;ADMINISTRACION DE FONDOS;Bío-Bío
Gob. Central, Universidades;CENTRO DE FORMACION TECNICA DE LA REGION DE TARAPACA;1620745;65.154.398-3;1026727;CENTRO DE FORMACIÓN TÉCNICA DE LA REGIÓN DE TARAPA;Tarapacá
Salud;SERVICIO DE SALUD CHILOE;16223;61.979.210-6;1057426;BIENES Y SERVICIOS;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.979.210-6;1057621;BIENESTAR;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.979.210-6;1077380;ADMINISTRACION DE FONDOS;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.602.278-4;1077383;ADMINISTRACION DE FONDOS ACHAO;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.602.275-K;1077390;ADMINISTRACION DE FONDOS HOSPITAL CASTRO;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.602.275-k;2510;HOSPITAL DE CASTRO;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.602.276-8;2659;HOSPITAL DE QUELLÓN;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.975.800-5;3043;HOSPITAL DE ANCUD;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.602.278-4;3132;HOSPITAL DE ACHAO;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.978.730-7;3133;HOSPITAL DE QUEILEN;Los Lagos
Salud;SERVICIO DE SALUD CHILOE;16223;61.979.210-6;507428;SERVICIO DE SALUD CHILOÉ;Los Lagos
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE HUASCO;1622793;61.999.330-6;1028871;SUBDIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS;Atacama
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE HUASCO;1622793;61.999.330-6;1088348;FONDOS DE TERCEROS;Atacama
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA;1622818;65.154.272-3;1028897;SUBDIRECCIÓN DE ADMINISTRACIÓN Y FINANZAS;Araucanía
Gob. Central, Universidades;SERVICIO LOCAL DE EDUCACION COSTA ARAUCANIA;1622818;65.154.272-3;1087462;ADMINISTRACIÓN FONDOS DE TERCEROS;Araucanía
Otros;SUBSECRETARIA DEL PATRIMONIO CULTURAL;1623817;62.000.370-0;1029940;SUBSECRETARÍA DEL PATRIMONIO CULTURAL;Metropolitana
Gob. Central, Universidades;DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ;1625610;62.000.410-3;1031811;UNIDAD DE GESTIÓN Y CONTROL;Metropolitana
Gob. Central, Universidades;DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ;1625610;62.000.410-3;1032873;TECNOLOGÍAS DE LA INFORMACIÓN;Metropolitana
Gob. Central, Universidades;DEFENSORIA DE LOS DERECHOS DE LA NIÑEZ;1625610;62.000.410-3;1062018;UNIDAD DE ESTUDIO Y GESTIÓN;Araucanía
Gob. Central, Universidades;CENTRO DE FORMACION TECNICA ESTATAL DE LA REGION DE VALPARAISO;1628819;65.165.411-4;1035206;ADQUISICIONES;Valparaíso
Gob. Central, Universidades;CENTRO DE FORMACION TECNICA ESTATAL DE LA REGION DE LOS RIOS;1629281;62.000.400-6;1035685;DIRECCIÓN ECONÓMICA Y ADMINISTRATIVA.;Los Ríos
Gob. Central, Universidades;GOBIERNO REGIONAL DE ÑUBLE;1630141;62.000.390-5;1036569;DIVISIÓN DE ADMINISTRACIÓN Y FINANZAS;Ñuble
Legislativo y judicial;TRIBUNAL DE DEFENSA DE LA LIBRE COMPETENCIA;1630701;61.973.100-K;1037199;ADMINISTRACIÓN Y FINANZAS;Metropolitana
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DE ÑUBLE;1636371;62.000.450-2;1043046;INTENDENCIA REGIONAL DE ÑUBLE;Ñuble
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL REGIONAL DE ÑUBLE;1636371;62.000.450-2;1070891;ORASMI;Ñuble
Gob. Central, Universidades;GOBERNACION PROVINCIAL DE ITATA;1640450;62.000.460-K;1047296;GOBERNACION PROVINCIAL DE ITATA;Ñuble
Gob. Central, Universidades;GOBERNACION PROVINCIAL DIGUILLIN;1641148;61.999.380-2;1048010;GOBERNACION PROVINCIAL DE DIGUILLIN;Ñuble
Gob. Central, Universidades;GOBERNACION PROVINCIAL DIGUILLIN;1641148;61.999.380-2;1070879;ORASMI;Ñuble
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1004986;SECCIÓN PORTERÍA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1005920;SUBDEPARTAMENTO DE MANTENCIÓN Y SERVICIOS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1005921;SECCIÓN DE PREVENCIÓN DE RIESGOS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1005922;SECCIÓN DE TALLERES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1005939;DEPARTAMENTO DE MEDIOS EDUCATIVOS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1018400;PROGRAMA DE ACOMPAÑAMIENTO AL APRENDIZAJE - PACE;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1059931;FONDO EDITORIAL DE EXTENSIÓN;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1059936;DIRECCIÓN DE VINCULACIÓN CON EL MEDIO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;1059937;SUBDEPTO DE IMPRESIONES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;5641;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCAC;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691461;FACULTAD DE HISTORIA, GEOGRAFIA Y LETRAS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691721;DEPARTAMENTO DE ALEMAN;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691731;DEPARTAMENTO CASTELLANO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691733;DEPTO INGLES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691734;DEPTO FRANCES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691739;DEPTO HISTORIA Y GEOGRAFIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691740;CENTRO ESTUDIOS CLASICOS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691785;RECTORIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691787;DIRECCION DE RELACIONES INST. Y COOP.INTERNAC.;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691788;VICERRECTORIA ACADEMICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691789;CONTRALORIA INTERNA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691790;SUBDEPTO. CENTRO INFANTIL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691791;BIBLIOTECA CENTRAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691792;DIRECCION DE EXTENSION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691794;SUBDEPTO.ADMISION Y REGISTRO CURRICULAR;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691795;JARDIN INFANTIL REMULTRAYEN;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691808;DIRECCION DE PLANIFICACION Y PRESUPUESTO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691809;UNIDAD DE ANALISIS INSTITUCIONAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691810;FONDO DE FORTALECIMIENTO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691860;FACULTAD DE FILOSOFIA Y EDUCACION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691861;DEPTO EDUCACION BASICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691862;DEPTO EDUCACION DIFERENCIAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691863;DEPTO EDUCACION PARVULARIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691865;DEPTO FILOSOFIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691866;DEPTO FORMACION PEDAGOGICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;691874;DIRECCION  DE ASEGURAMIENTO DE LA CALIDAD;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692235;DIRECCION DE ASUNTOS ESTUDIANTILES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692236;SUBDEPTO. SERVICIOS ESTUDIANTILES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692237;SUBDEPTO SALUD ESTUDIANTIL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692238;SUBDEPTO DEPORTES, CULTURA Y RECREACION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692239;DIRECCION DE INVESTIGACION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692240;DIRECCION DE EDUCACION CONTINUA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692246;FACULTAD DE ARTES Y EDUCACION FISICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692247;DEPTO ARTES VISUALES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692248;DEPTO EDUCACION FISICA,DEPORTES Y RECREACION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692249;DEPTO KINESIOLOGIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692250;DEPTO MUSICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692251;CAMPUS JOAQUIN CABEZAS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692253;DEPTO. FINANZAS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692254;DEPTO INFORMATICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692255;DEPTO PERSONAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692256;SUBDEPTO TESORERIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692257;SUBDEPTO PRESUPUESTO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692259;SUBDEPTO NORMALIZACION;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692260;SUBDEPTO CONTABILIDAD;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692261;SUBDEPTO ADMINISTRACION Y BIENES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692262;FONDO SOLIDARIO DE CREDITO UNIVERSITARIO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692263;SUBDEPTO REMUNERACIONES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692264;SUBDEPTO DE BIENESTAR DE PERSONAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692265;SECCION BODEGA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692266;SECCION TRANSPORTES;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692267;SECRETARIA GENERAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692268;DEPTO JURIDICO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692269;DEPTO TITULOS Y GRADOS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692270;SECCION PARTES Y ARCHIVO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692271;FACULTAD DE CIENCIAS BASICAS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692272;DEPTO BIOLOGIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692273;DEPTO FISICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692274;DEPTO MATEMATICAS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692275;DEPTO QUIMICA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692276;INSTITUTO DE ENTOMOLOGIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692277;DEPTO INFRAESTRUCTURA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692278;OBSERVATORIO ASTRONOMICO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692280;DIRECCION DE POSTGRADO;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;692281;DIRECCION DE DOCENCIA;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;697288;PROYECTO MECESUP UMC0803;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;697289;PROYECTO MECESUP UMC0802;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;705490;CONVENIO DESEMPENO UMC1111;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;706835;CONVENIO DESEMPENO UMC1101;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;709067;PROYECTO MECESUP UMC0602 SIMEDD;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;713737;PROYECTO DE FORTALECIMIENTO UMC1199;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;720444;PROYECTO DE FORTALECIMIENTO UMC1199;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;722672;PROYECTO SENADIS;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;743656;SISTEMA DE MONITOREO Y EVALUACION DEL DESEMP.PROF.;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;747260;CENTRO DE FORMACION VIRTUAL;Metropolitana
Gob. Central, Universidades;UNIVERSIDAD METROPOLITANA DE CIENCIAS DE LA EDUCACION;164268;60.910.047-8;777860;PROYECTO DEL FONDO BASAL UMC1298;Metropolitana
Gob. Central, Universidades;DELEGACIÓN PRESIDENCIAL PROVINCIAL DE PUNILLA;1645890;62.000.470-7;1052836;GOBERNACION PROVINCIAL DE PUNILLA;Ñuble
Salud;CENTRO ONCOLOGICO DEL NORTE;1648816;62.000.380-8;1055862;CENTRO ONCOLOGICO DEL NORTE;Antofagasta
Salud;CENTRO ONCOLOGICO DEL NORTE;1648816;62.000.380-8;1077908;BIENES Y SERVICIOS;Antofagasta
Salud;CENTRO ONCOLOGICO DEL NORTE;1648816;62.000.380-8;1077920;FARMACO;Antofagasta
Municipalidades;MUNICIPALIDAD DE CHOLCHOL;165105;69.265.000-k;5646;MUNICIPAL;Araucanía
Municipalidades;MUNICIPALIDAD DE CHOLCHOL;165105;69.265.000-k;5649;EDUCACIÓN;Araucanía
Municipalidades;MUNICIPALIDAD DE CHOLCHOL;165105;69.265.000-k;5650;SALUD;Araucanía
Municipalidades;MUNICIPALIDAD DE CHOLCHOL;165105;69.265.000-k;5906;SECPLAN;Araucanía
Municipalidades;I MUNICIPALIDAD DE CODEGUA;165106;69.080.400-K;5647;SECPLA;Lib. Gral. Bdo. O'Higgins
